account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
184096565021911,1035057923259100,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035057923259100,2016-09-19,video,no factual content,,,146,15
184096565021911,1035269309904628,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035269309904628,2016-09-19,link,mostly true,,1,33,34
184096565021911,1035305953234297,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035305953234297,2016-09-19,link,mostly true,,34,63,27
184096565021911,1035322636565962,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035322636565962,2016-09-19,link,mostly true,,35,170,86
184096565021911,1035352946562931,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035352946562931,2016-09-19,video,mostly true,,568,3188,2815
184096565021911,1035366579894901,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035366579894901,2016-09-19,link,mostly true,,23,28,21
184096565021911,1035411183223774,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035411183223774,2016-09-19,video,mostly true,,46,409,105
184096565021911,1035430716555154,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035430716555154,2016-09-19,link,mostly true,,7,62,64
184096565021911,1035451683219724,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035451683219724,2016-09-19,link,mostly true,,7,39,6
184096565021911,1035453279886231,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035453279886231,2016-09-19,video,mostly true,,152,278,59
184096565021911,1035456253219267,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035456253219267,2016-09-19,link,mostly true,,8,29,14
184096565021911,1035489746549251,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035489746549251,2016-09-19,link,mostly true,,,10,0
184096565021911,1035491416549084,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035491416549084,2016-09-19,video,mostly true,,37,507,164
184096565021911,1035503133214579,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035503133214579,2016-09-19,link,mostly true,,4,23,2
184096565021911,1035527713212121,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035527713212121,2016-09-19,video,mostly true,,10,85,29
184096565021911,1035532526544973,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035532526544973,2016-09-19,link,mostly true,,10,41,14
184096565021911,1035558749875684,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035558749875684,2016-09-19,video,no factual content,,3,9,3
184096565021911,1035572169874342,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035572169874342,2016-09-19,video,mostly true,,,16,20
184096565021911,1035592746538951,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035592746538951,2016-09-19,link,mostly true,,15,276,74
184096565021911,1035595553205337,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035595553205337,2016-09-19,link,mostly true,,56,300,65
184096565021911,1035619779869581,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035619779869581,2016-09-19,video,mostly true,,64,480,130
184096565021911,1035627049868854,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035627049868854,2016-09-19,link,mostly true,,6,33,5
184096565021911,1035656723199220,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035656723199220,2016-09-19,video,mostly true,,289,674,243
184096565021911,1035672566530969,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035672566530969,2016-09-19,link,mostly true,,2,18,11
184096565021911,1035679109863648,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035679109863648,2016-09-19,video,no factual content,,,24,7
184096565021911,1035684116529814,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035684116529814,2016-09-19,video,no factual content,,5,19,6
184096565021911,1035706656527560,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035706656527560,2016-09-19,video,mostly true,,30,268,177
184096565021911,1035726243192268,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035726243192268,2016-09-19,link,mostly true,,50,157,129
184096565021911,1035738123191080,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035738123191080,2016-09-19,video,no factual content,,,47,6
184096565021911,1035748639856695,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035748639856695,2016-09-19,link,mostly true,,13,101,73
184096565021911,1035767019854857,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035767019854857,2016-09-19,video,no factual content,,25,207,108
184096565021911,1035778606520365,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035778606520365,2016-09-19,link,mostly true,,2,37,25
184096565021911,1035801043184788,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035801043184788,2016-09-19,link,mostly true,,25,263,87
184096565021911,1035825603182332,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035825603182332,2016-09-19,link,mostly true,,15,106,29
184096565021911,1035859429845616,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035859429845616,2016-09-19,link,mostly true,,3,24,6
184096565021911,1035884803176412,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035884803176412,2016-09-19,link,mostly true,,23,98,8
184096565021911,1035916476506578,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035916476506578,2016-09-20,link,mostly true,,5,36,20
184096565021911,1036151719816387,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036151719816387,2016-09-20,link,mixture of true and false,,117,614,70
184096565021911,1036199296478296,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036199296478296,2016-09-20,link,mostly true,,6,45,23
184096565021911,1036218169809742,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036218169809742,2016-09-20,video,mostly true,,,233,32
184096565021911,1036245469807012,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036245469807012,2016-09-20,video,mostly true,,24,211,46
184096565021911,1036251303139762,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036251303139762,2016-09-20,link,mostly true,,1,23,15
184096565021911,1036268139804745,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036268139804745,2016-09-20,video,mostly true,,231,572,76
184096565021911,1036296946468531,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036296946468531,2016-09-20,link,mostly true,,31,170,97
184096565021911,1036336249797934,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036336249797934,2016-09-20,link,mostly true,,,13,4
184096565021911,1036354179796141,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036354179796141,2016-09-20,video,no factual content,,,39,6
184096565021911,1036370659794493,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036370659794493,2016-09-20,video,mostly true,,104,627,206
184096565021911,1036399716458254,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036399716458254,2016-09-20,video,mostly true,,30,25,13
184096565021911,1036432846454941,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036432846454941,2016-09-20,link,mostly true,,15,209,47
184096565021911,1036447253120167,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036447253120167,2016-09-20,link,mostly true,,3,29,5
184096565021911,1036474553117437,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036474553117437,2016-09-20,link,mostly true,,4,80,44
184096565021911,1036496423115250,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036496423115250,2016-09-20,link,mostly true,,339,430,231
184096565021911,1036514203113472,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036514203113472,2016-09-20,link,mostly true,,,14,4
184096565021911,1036552873109605,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036552873109605,2016-09-20,link,mostly true,,9,37,12
184096565021911,1036582596439966,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036582596439966,2016-09-20,link,mostly true,,45,273,70
184096565021911,1036611373103755,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036611373103755,2016-09-20,link,mostly true,,,12,4
184096565021911,1036644986433727,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036644986433727,2016-09-20,link,mostly true,,11,83,57
